,Area,location,Price,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
1572,650,Virar,26,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
1573,680,Bhayandar West,105,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1574,650,Mira Road East,60,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1575,560,Bhayandar East,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,2000,Kharghar,220,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1577,1530,Kharghar,155,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1578,940,Versova,325,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1579,445,Dombivali East,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,400,Dombivali East,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,3321,Tardeo,1000,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1582,6381,Lower Parel,1600,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1583,2394,Thane West,250,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1584,2893,Bandra West,1200,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1585,974,Goregaon East,65,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
1586,800,Rajendra Nagar,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1587,2150,Hanuman Nagar,800,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1588,4200,Hanuman Nagar,2500,5,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1589,1100,Central Avenue,600,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1590,1500,worli sea face ,750,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1591,2305,Breach Candy,1500,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1592,2500,Sea Face,250,7,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1593,1225,Shiv Sagar Estate,550,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1594,1800,Grant Road West,500,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1595,800,Sriprastha,44,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1596,600,Off Nepean Sea Road,400,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1597,840,Sriprastha,47,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1598,900,Sriprastha,43,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1599,890,Morya Nagar,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,3500,Upper Worli,1200,7,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1601,620,Morya Nagar,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,3200,worli sea Fase,1536,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1603,723,Andheri West,105,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1604,617,Chembur,120,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1605,552,Borivali East,100,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
1606,845,Borivali East,155,2,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1607,1137,Kandivali East,138,2,1,1,1,0,0,0,1,0,0,1,0,0,1,1
1608,1561,Kandivali West,196,3,1,1,1,1,0,1,1,0,1,1,1,0,0,1
1609,784,Kandivali West,210,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1610,1550,Kandivali West,199,3,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1611,650,Sector 22 Kamothe,41,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1612,1560,Sector 22 Kamothe,135,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1613,340,Kandivali East,38,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1614,550,Thane West,57,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1615,1098,Kamothe,76,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1616,1310,Kamothe,92,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
1617,1109,Kamothe,80,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1618,650,Kamothe,42,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1619,2110,Powai,1800,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1620,1165,Agripada,625,4,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1621,5642,Sion,2600,6,0,1,1,1,0,1,0,1,0,1,1,1,1,1
1622,1396,Kamothe,900,3,0,1,1,1,1,1,1,0,1,1,1,0,0,1
1623,1106,Girgaon,850,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1624,790,IT Colony,37,2,0,1,1,1,1,1,1,0,1,1,1,0,0,1
1625,670,IT Colony,35,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1626,699,Bhayandarpada,72,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1627,1128,Kamothe,90,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1628,1258,Kamothe,85,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1629,1245,Kamothe Sector 16,94,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1630,1101,Kamothe,68,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1631,1532,Sector-8 Ulwe,112,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1632,1515,Sector-18 Ulwe,121,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1633,1175,Sector-18 Ulwe,92,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1634,3000,Sector-3 Ulwe,255,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1635,1585,Sector-3 Ulwe,116,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1636,1220,Sector-3 Ulwe,90,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1637,1220,Sector 5 Ulwe,90,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1638,1655,Sector-18 Ulwe,145,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1639,1150,Sector-18 Ulwe,89,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1640,1100,Sector-18 Ulwe,95,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1641,1600,Sector-18 Ulwe,120,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1642,620,Sector-24 Kamothe,40,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1643,1690,Sector-8 Ulwe,139,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1644,1192,Kamothe Sector 16,94,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1645,665,Kamothe,55,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1646,1470,Sector-18 Ulwe,110,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1647,1040,Sector 17 Ulwe,85,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1648,2900,Sector-8 Ulwe,323,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1649,1475,Sector 36 Kharghar,89,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1650,3400,Phase 2,355,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1651,1500,Sector 36 Kharghar,110,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1652,650,Sector 20 Kharghar,60,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1653,1055,Sector-18 Ulwe,75,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1654,2200,Sector 30 Kharghar,245,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1655,1129,Sector-18 Ulwe,90,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1656,690,Sector12 Kamothe,50,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1657,3000,Sector35D Kharghar,250,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1658,1585,Sector 6,119,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1659,1180,Sector-18 Ulwe,91,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1660,1109,vasant vihar thane west,145,3,0,1,1,1,1,1,0,0,0,1,0,1,0,1
1661,1065,vasant vihar thane west,115,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1
1662,1130,Hiranandani Meadows,185,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1663,1735,Central Avenue,285,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1664,1065,vasant vihar thane west,115,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1665,1495,Hiranandani Meadows,285,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1666,650,Malad West,110,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1667,650,Malad,100,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1668,1174,Tardeo,460,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1669,1466,Haji Ali,700,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1670,3168,Tardeo,1400,5,0,1,1,1,1,1,1,1,1,1,0,1,0,1
1671,946,Mahalaxmi,525,2,0,1,1,1,1,1,0,0,1,1,0,0,0,1
1672,2963,Mira Road East,1700,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1673,1203,Ghatkopar West,570,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1674,1250,Sector 19 Kharghar,81,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1675,653,mumbai,45,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1676,1125,Kamothe,77,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1677,1400,Majiwada thane,112,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1678,850,Yogi Hills,85,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1679,550,Hiranandani Meadows,45,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1680,1006,Andheri West,180,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1
1681,1127,Kalyan West,76,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1682,950,Jogeshwari West,160,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1683,500,Sector 19 Nerul,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684,427,Owale,51,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1685,384,Thane West,26,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1686,1050,MG Road,180,2,1,0,1,1,0,1,1,0,1,0,0,1,0,0
1687,8511,Worli South Mumbai,4200,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1688,1525,roadpali navimumbai,121,3,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1689,1139,roadpali navimumbai,84,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1690,1139,roadpali navimumbai,83,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1691,1060,taloja panchanand,58,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1692,1025,taloja panchanand,58,2,0,0,1,1,1,1,0,0,0,1,0,0,0,1
1693,690,Taloja Bypass Nitalas Link Road,36,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1694,670,taloja panchanand,35,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1695,1085,Navi Basti,71,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1696,725,Navi Basti,47,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1697,1450,Mumbai Highway,115,3,0,1,1,1,1,1,0,0,0,1,0,0,0,0
1698,1980,Sector 20 Kharghar,148,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1699,1985,Sector 20 Kharghar,148,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1700,1482,Navi Basti,165,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1701,482,Rasayani,28,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1702,670,taloja panchanand,35,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
1703,1450,Sector 10 Kamothe,115,3,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1704,555,Kamothe,42,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1705,1600,Santacruz West,650,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1706,3500,Santacruz West,951,5,0,1,1,1,0,1,0,0,0,1,0,1,0,1
1707,1600,Andheri West,650,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1708,2590,Andheri West,1100,3,0,1,1,1,0,1,1,1,0,1,0,1,1,1
1709,3733,Andheri West,850,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1710,1800,Andheri West,300,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1711,2000,Juhu,800,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1712,2600,Khar West,1200,4,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1713,1800,Khar West,700,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1714,1065,Kalyan West,68,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0
1715,510,Kandivali East,77,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1716,1079,Kharghar,81,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1717,1100,kavesar,87,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1718,555,Owale,45,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1719,1221,Kalamboli,80,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1720,650,Roadpali,39,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1721,380,Kharghar,39,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1722,1171,Kopara,90,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1723,1503,Mumbai Highway,190,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1724,1415,Kharghar,135,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1
1725,776,Sector 20 Kharghar,84,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1726,1414,Kharghar,135,3,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1727,1302,Sector 11 Kharghar,120,3,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1728,966,Sector 19 Kharghar,85,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1729,1040,Goregaon East,202,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1730,585,Malad West,102,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
1731,600,Seawoods,85,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1732,545,royal palms goregaon east,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1733,1365,Dronagiri,78,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1734,3140,Andheri West,1199,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
1735,526,Goregaon East,43,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1
1736,937,Goregaon East,72,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0
1737,1278,Goregaon East,42,3,0,1,1,1,1,1,0,0,1,0,0,1,0,0
1738,693,Mira Road East,45,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1739,640,Kharghar,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1740,1182,Kharghar,115,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1741,1000,Kharghar,80,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1742,1600,Kharghar,160,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1743,1655,Kharghar,145,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1744,675,Kharghar,65,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1745,1050,Kharghar,95,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1746,800,Kharghar,80,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1747,1100,mumbai,110,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1748,1250,Kharghar,92,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1749,590,Kharghar,52,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1750,675,Kharghar,60,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1751,1200,Kharghar,130,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1752,911,Kharghar,105,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1753,1117,Kharghar,111,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1754,1125,Kharghar,127,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1755,560,Kharghar,60,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1756,650,Kharghar,55,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1757,1090,Kharghar,98,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1758,1463,Kharghar,100,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1759,1500,Kharghar,130,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1760,640,Kharghar,55,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1761,860,Kharghar,72,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1762,1300,Kharghar,150,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1763,1075,Kharghar,105,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1764,600,Kharghar,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1765,450,Kharghar,55,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1766,650,Kharghar,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1767,1300,Kharghar,130,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1768,914,Kharghar,80,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1769,1100,Kharghar,110,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1770,1120,Andheri,39,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1771,999,Kandivali East,218,2,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1772,980,Dadar West,325,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1773,550,Pokhran 2,76,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1774,800,Mulund West,125,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1775,545,Thane West,78,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1776,600,Majiwada,75,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1777,545,vrindavan society,78,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1778,670,Kharghar,57,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
1779,825,Mira Road East,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,715,Ulwe,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1040,Sector 23 Ulwe,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1000,Panvel,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,860,Kandivali East,165,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1784,590,Dombivli (West),35,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1785,995,Thane West,135,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1
1786,1500,CBD Belapur East,200,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1787,1200,CBD Belapur East,135,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1788,1400,CBD Belapur East,195,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1789,670,Parel Village,170,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1790,2080,Karave Nagar,394,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1791,1125,Sector35D Kharghar,78,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1792,600,Sector 19A Nerul,78,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1793,650,Antop Hill,160,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1794,1250,Antop Hill,275,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1795,769,Wadala East Wadala,180,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1796,1010,Suman Nagar,215,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1797,698,Wadala East Wadala,149,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1798,1000,Antop Hill,205,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1799,1371,Wadala East Wadala,260,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1800,1130,Bhakti Park,210,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1801,700,Antop Hill,128,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1802,700,Antop Hill,120,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1803,1060,Wadala East Wadala,180,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1804,2600,Wadala East Wadala,470,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1805,700,Pant Nagar,140,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1806,2453,Hanuman Chowk,800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1543,Wadala East Wadala,290,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1808,1250,Wadala East Wadala,325,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1809,1135,Bhakti Park,210,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1810,1557,Lower Parel,550,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1811,1400,CBD Belapur East,200,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1812,960,CBD Belapur East,115,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1813,440,Bandra East,110,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1814,833,Willingdon,666,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1815,1150,Ulwe,110,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1816,625,Sector 18 Kamothe,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1817,1000,Kamothe,68,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1818,620,Sector 21 Kamothe,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1819,2730,Dahisar,595,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1820,1361,Dahisar,370,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1821,1250,Dahisar,365,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1822,1850,Dahisar,280,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1823,1850,Dahisar,430,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1824,980,Dahisar,290,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1825,873,Dahisar,350,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1826,1230,Dahisar,260,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1827,1250,Dahisar,260,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1828,1721,Dahisar,440,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1829,585,VishnuNagar,110,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1830,675,Vichumbe,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,1500,Kharghar,165,3,0,1,1,1,0,1,1,1,0,0,1,0,1,1
1832,1140,Thane West,135,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1833,771,Thane West,99,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1834,2000,Kandivali West,400,4,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1835,900,Vashi,149,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1836,990,Poonam Sagar Complex,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,5500,Santacruz East,450,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1838,1836,Dadar West,600,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1839,1000,Kalyan West,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1505,Thane West,148,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1841,1570,Thane West,154,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1842,1311,Thane West,129,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1843,1290,Thane West,127,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1844,1170,Thane West,115,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1845,1102,Thane West,108,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1846,963,Thane West,95,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1847,831,Thane West,82,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1848,1209,Thane West,119,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1849,952,Thane West,94,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1850,1011,Thane West,100,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1851,1015,Thane West,100,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1852,1135,Thane West,111,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1853,1065,Thane West,104,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1854,3080,Andheri West,924,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1855,3780,Andheri West,1134,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1856,4650,Andheri West,1395,5,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1857,1465,Thane West,165,3,0,1,1,1,0,1,0,0,0,0,0,1,0,1
1858,950,Thane West,120,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1859,375,Mulund East,28,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1860,650,Mira Road East,48,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1861,630,Ghatkopar West,180,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1862,885,Powai Lake,43,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1863,1012,Kamothe,72,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1864,1129,Kamothe,100,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1865,600,Kamothe,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1866,1012,Kamothe,70,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1867,1565,Kamothe,122,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1868,630,Kamothe,52,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1869,1129,Kamothe,104,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1870,605,Kamothe,51,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1871,600,Kamothe,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1872,1000,Kamothe,79,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1873,1310,Kamothe,95,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1874,1225,Kamothe,95,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1875,1310,Kamothe,93,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1876,1540,Kamothe,125,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1877,1565,Kamothe,124,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1878,1225,Kamothe,98,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
